                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                         42     9.9999991957702994E-001     8.9045888664680439E-001     3.8266797718612482E+000    -7.1864490665998506E+000     4.4454154767788037E+000     9.9999991957702994E-001     7.7706775264316592E+000     2.6526619876269574E-034     0.0000000000000000E+000     2.6526619876269574E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         43     9.9999991796716237E-001     8.9044813830893665E-001     3.8361870819729762E+000    -7.1870299361528112E+000     4.4545586461324618E+000     9.9999991796716237E-001     7.7704852126043740E+000     2.6491151049164828E-034     0.0000000000000000E+000     2.6491151049164824E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         44     9.9999991474742711E-001     8.9042661046239135E-001     3.8450707696665214E+000    -7.1872164896005506E+000     4.4635140371269495E+000     9.9999991474742711E-001     7.7701000415413644E+000     2.6479769862665302E-034     0.0000000000000000E+000     2.6479769862665302E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         45     9.9999991313755954E-001     8.9041584071310109E-001     3.8507017133269326E+000    -7.1871748322210776E+000     4.4693823498146461E+000     9.9999991313755943E-001     7.7699073589370062E+000     2.6482310857108020E-034     0.0000000000000000E+000     2.6482310857108020E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         46     9.9999991152769196E-001     8.9040507119563506E-001     3.8587023616863094E+000    -7.1868439235618977E+000     4.4780413740627356E+000     9.9999991152769196E-001     7.7697146852582186E+000     2.6502504110623561E-034     0.0000000000000000E+000     2.6502504110623561E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         47     9.9999990830795671E-001     8.9038354616523141E-001     3.8683168763379179E+000    -7.1856526784491779E+000     4.4893275876784990E+000     9.9999990830795671E-001     7.7693296027685568E+000     2.6575325829200147E-034     0.0000000000000000E+000     2.6575325829200147E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         48     9.9999990508822145E-001     8.9036207690798130E-001     3.8748160795597935E+000    -7.1842660975459509E+000     4.4976058125967162E+000     9.9999990508822145E-001     7.7689455370711631E+000     2.6660340658332446E-034     0.0000000000000000E+000     2.6660340658332446E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         49     9.9999990347835388E-001     8.9035137530833175E-001     3.8789179532567095E+000    -7.1832148492029582E+000     4.5030387265881915E+000     9.9999990347835388E-001     7.7687541021716493E+000     2.6724976634523722E-034     0.0000000000000000E+000     2.6724976634523722E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         50     9.9999990186848631E-001     8.9034069879322963E-001     3.8847480049409353E+000    -7.1814619398459101E+000     4.5110632781454525E+000     9.9999990186848631E-001     7.7685631206960837E+000     2.6833102973573597E-034     0.0000000000000000E+000     2.6833102973573597E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
                         51     9.9999989864875105E-001     8.9031942942826170E-001     3.8918007957318763E+000    -7.1786524491292827E+000     4.5215396433098176E+000     9.9999989864875116E-001     7.7681826683413959E+000     2.7007316784806354E-034     0.0000000000000000E+000     2.7007316784806354E-034     7.0000000000000018E-001     2.9797635251138435E-005     2.7997020236474890E-001     3.4416106108119968E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976492E-003     4.0903242835137526E-003                           1 
